track_rank,track_id,track_name,artists,track_duration,track_is_explicit,track_popularity,album_id,album_name,album_release_year,album_type,artist_name,artist_name_others,artist_id,artist_id_others,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,artist_popularity,artist_followers,artist_genre,artist_genre_others,playlist_id
3.0,7fRIo7WyDxXn3r233GCcdL,Jimikki Ponnu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/00sCATpEvwH48ays7PlQFU'}, 'href': 'https://api.spotify.com/v1/artists/00sCATpEvwH48ays7PlQFU', 'id': '00sCATpEvwH48ays7PlQFU', 'name': 'Jonita Gandhi', 'type': 'artist', 'uri': 'spotify:artist:00sCATpEvwH48ays7PlQFU'}]",3.734916666666667,False,73.0,0v5sodl4XQptOtB7iD9SNy,Varisu,2022.0,album,Anirudh Ravichander,Jonita Gandhi,4zCH9qm4R2DADamUHMCa6O,00sCATpEvwH48ays7PlQFU,0.751,0.826,5.0,-7.805,0.0,0.205,0.588,0.0125,0.104,0.848,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
7.0,2vkNA9I029dTwX0y6d59Sc,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1lDx24tVvy8JVKOVjnlJfv'}, 'href': 'https://api.spotify.com/v1/artists/1lDx24tVvy8JVKOVjnlJfv', 'id': '1lDx24tVvy8JVKOVjnlJfv', 'name': 'Anthony Daasan', 'type': 'artist', 'uri': 'spotify:artist:1lDx24tVvy8JVKOVjnlJfv'}]",3.4838666666666667,False,69.0,2ONwgvLKEYR7wn8dfoX9yE,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",2022.0,album,Anirudh Ravichander,Anthony Daasan,4zCH9qm4R2DADamUHMCa6O,1lDx24tVvy8JVKOVjnlJfv,0.827,0.717,11.0,-7.755,0.0,0.111,0.0908,0.000523,0.0511,0.772,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
16.0,5WWplXimzIjlJiN2N7T9Q3,"Pathala Pathala (From ""Vikram"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5asJ8jtjk36r5PW5upyJm6'}, 'href': 'https://api.spotify.com/v1/artists/5asJ8jtjk36r5PW5upyJm6', 'id': '5asJ8jtjk36r5PW5upyJm6', 'name': 'Kamal Haasan', 'type': 'artist', 'uri': 'spotify:artist:5asJ8jtjk36r5PW5upyJm6'}]",3.523066666666667,False,66.0,4ngv1dF4dr1Hz37qanw0IO,"Pathala Pathala (From ""Vikram"")",2022.0,album,Anirudh Ravichander,Kamal Haasan,4zCH9qm4R2DADamUHMCa6O,5asJ8jtjk36r5PW5upyJm6,0.826,0.779,0.0,-5.609,1.0,0.375,0.35,0.0,0.0657,0.936,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
23.0,6FQQiTpYnfc5803p84bQp1,Vikram - Title Track,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.64705,False,67.0,0FIP7MeIO3yqL8K6uTz3b1,Vikram (Original Motion Picture Soundtrack),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.638,0.842,7.0,-5.305,0.0,0.0524,0.174,0.000356,0.126,0.145,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
24.0,5OotwkHgMpNYfsCwAOs4jP,Private Party,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/00sCATpEvwH48ays7PlQFU'}, 'href': 'https://api.spotify.com/v1/artists/00sCATpEvwH48ays7PlQFU', 'id': '00sCATpEvwH48ays7PlQFU', 'name': 'Jonita Gandhi', 'type': 'artist', 'uri': 'spotify:artist:00sCATpEvwH48ays7PlQFU'}]",3.6129,False,53.0,6kNAeOCtoLHlxTsokhiR1u,Don (Original Motion Picture Soundtrack),2022.0,album,Anirudh Ravichander,Jonita Gandhi,4zCH9qm4R2DADamUHMCa6O,00sCATpEvwH48ays7PlQFU,0.861,0.886,10.0,-5.413,0.0,0.122,0.182,1.29e-06,0.0559,0.898,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
29.0,209pScL6fUhISxcLWkB6rf,Lokiverse - Background Score,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",2.6055,False,66.0,6S5qpNyT3ZAg7m0e2XSOqx,Vikram (Original Background Score),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.64,0.86,7.0,-4.481,1.0,0.101,0.302,0.468,0.109,0.516,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
30.0,4wCy7erulqUfFQNVaZBD9b,Once Upon a Time,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",2.39515,False,64.0,0FIP7MeIO3yqL8K6uTz3b1,Vikram (Original Motion Picture Soundtrack),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.646,0.879,1.0,-3.668,1.0,0.0823,0.00659,0.0607,0.117,0.429,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
31.0,4HdzYTQiouB9BVYX7JOrhh,"Jalabulajangu (From ""Don"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6R33h8YbB5fFg8RdJdQ6bL'}, 'href': 'https://api.spotify.com/v1/artists/6R33h8YbB5fFg8RdJdQ6bL', 'id': '6R33h8YbB5fFg8RdJdQ6bL', 'name': 'Rokesh', 'type': 'artist', 'uri': 'spotify:artist:6R33h8YbB5fFg8RdJdQ6bL'}]",3.3767833333333335,False,63.0,3cXSg3K9z6fZAd1lWmqvrc,"Jalabulajangu (From ""Don"")",2021.0,album,Anirudh Ravichander,Rokesh,4zCH9qm4R2DADamUHMCa6O,6R33h8YbB5fFg8RdJdQ6bL,0.635,0.823,7.0,-5.437,0.0,0.153,0.0261,0.0,0.0481,0.457,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
32.0,12LE4Omy9ze8xTOMofMVB3,"Porkanda Singam (EDM Version) [From ""Vikram""]","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",2.49055,False,58.0,4GU1vqDAiySfL0K3sXLpT2,"Porkanda Singam (EDM Version) [From ""Vikram""]",2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.685,0.755,11.0,-6.045,0.0,0.0476,0.102,0.194,0.159,0.422,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
33.0,6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/00sCATpEvwH48ays7PlQFU'}, 'href': 'https://api.spotify.com/v1/artists/00sCATpEvwH48ays7PlQFU', 'id': '00sCATpEvwH48ays7PlQFU', 'name': 'Jonita Gandhi', 'type': 'artist', 'uri': 'spotify:artist:00sCATpEvwH48ays7PlQFU'}]",4.6612833333333334,False,71.0,3OUj9ygj2KRcnKY1a1daGt,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",2022.0,album,Anirudh Ravichander,Jonita Gandhi,4zCH9qm4R2DADamUHMCa6O,00sCATpEvwH48ays7PlQFU,0.608,0.757,2.0,-6.945,1.0,0.164,0.259,0.00216,0.259,0.625,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
36.0,6C8JJFoGC4dkVtAHVK3iif,"Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v'}, 'href': 'https://api.spotify.com/v1/artists/3eDT9fwXKuHWFvgZaaYC5v', 'id': '3eDT9fwXKuHWFvgZaaYC5v', 'name': 'Sunidhi Chauhan', 'type': 'artist', 'uri': 'spotify:artist:3eDT9fwXKuHWFvgZaaYC5v'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4zQpCebYLmlfG8Cw43xdtZ'}, 'href': 'https://api.spotify.com/v1/artists/4zQpCebYLmlfG8Cw43xdtZ', 'id': '4zQpCebYLmlfG8Cw43xdtZ', 'name': 'Sanjana Kalmanje', 'type': 'artist', 'uri': 'spotify:artist:4zQpCebYLmlfG8Cw43xdtZ'}]",2.9390833333333335,False,59.0,05sVssLlubTOwlcp2pYpio,"Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")",2021.0,album,Anirudh Ravichander,"Sunidhi Chauhan, Sanjana Kalmanje",4zCH9qm4R2DADamUHMCa6O,"3eDT9fwXKuHWFvgZaaYC5v, 4zQpCebYLmlfG8Cw43xdtZ",0.821,0.69,1.0,-4.981,1.0,0.187,0.0202,0.00398,0.199,0.648,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
37.0,1aQ58u4guUf999iQX3J2HF,"Beast Mode (From ""Beast"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.6725,False,62.0,0gTZnvc3F1cHmJTTe9OBGb,"Beast Mode (From ""Beast"")",2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.584,0.847,2.0,-5.106,1.0,0.0933,0.00105,0.000525,0.333,0.371,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
39.0,5D507IC1VOAg7bKkmOblr6,"Bae (From ""Don"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2AQwMDyDvgpZcHLITOpgpm'}, 'href': 'https://api.spotify.com/v1/artists/2AQwMDyDvgpZcHLITOpgpm', 'id': '2AQwMDyDvgpZcHLITOpgpm', 'name': 'Adithya RK', 'type': 'artist', 'uri': 'spotify:artist:2AQwMDyDvgpZcHLITOpgpm'}]",4.0438,False,65.0,2HsFQRxJln6Q9XEf6DbhZ4,"Bae (From ""Don"")",2022.0,album,Anirudh Ravichander,Adithya RK,4zCH9qm4R2DADamUHMCa6O,2AQwMDyDvgpZcHLITOpgpm,0.697,0.663,6.0,-7.246,1.0,0.0486,0.0701,1.04e-05,0.112,0.407,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
47.0,1UUgngRGzFWfgpyN0WAN1r,"Naan Pizhai (From ""Kaathuvaakula Rendu Kaadhal"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7F0SYkO9wyNY0aJFD2C1bD'}, 'href': 'https://api.spotify.com/v1/artists/7F0SYkO9wyNY0aJFD2C1bD', 'id': '7F0SYkO9wyNY0aJFD2C1bD', 'name': 'Ravi G', 'type': 'artist', 'uri': 'spotify:artist:7F0SYkO9wyNY0aJFD2C1bD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/12CpR4SNDzVIlDoPSeNFeW'}, 'href': 'https://api.spotify.com/v1/artists/12CpR4SNDzVIlDoPSeNFeW', 'id': '12CpR4SNDzVIlDoPSeNFeW', 'name': 'Shashaa Tirupati', 'type': 'artist', 'uri': 'spotify:artist:12CpR4SNDzVIlDoPSeNFeW'}]",4.0595,False,62.0,2R8F4wxJzpyQuN6fxUUwT1,"Naan Pizhai (From ""Kaathuvaakula Rendu Kaadhal"")",2022.0,album,Anirudh Ravichander,"Ravi G, Shashaa Tirupati",4zCH9qm4R2DADamUHMCa6O,"7F0SYkO9wyNY0aJFD2C1bD, 12CpR4SNDzVIlDoPSeNFeW",0.401,0.488,2.0,-8.417,1.0,0.0288,0.6,0.0,0.124,0.455,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
48.0,7fdsoKCtpx2hYXDRMoActW,Chellamma,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/00sCATpEvwH48ays7PlQFU'}, 'href': 'https://api.spotify.com/v1/artists/00sCATpEvwH48ays7PlQFU', 'id': '00sCATpEvwH48ays7PlQFU', 'name': 'Jonita Gandhi', 'type': 'artist', 'uri': 'spotify:artist:00sCATpEvwH48ays7PlQFU'}]",3.941666666666667,False,51.0,7sVOaTioI70p4A36YtSDbY,Doctor (Original Motion Picture Soundtrack),2021.0,album,Anirudh Ravichander,Jonita Gandhi,4zCH9qm4R2DADamUHMCa6O,00sCATpEvwH48ays7PlQFU,0.525,0.68,11.0,-7.252,0.0,0.207,0.254,0.000348,0.0601,0.734,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
54.0,6GFtWQYco30oKpMr5xJwy2,"Soul of Doctor (Theme) [From ""Doctor""]","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3GB9ulskXfPOQCzw0SNEDx'}, 'href': 'https://api.spotify.com/v1/artists/3GB9ulskXfPOQCzw0SNEDx', 'id': '3GB9ulskXfPOQCzw0SNEDx', 'name': 'Niranjana Ramanan', 'type': 'artist', 'uri': 'spotify:artist:3GB9ulskXfPOQCzw0SNEDx'}]",1.06185,False,56.0,2ftkMy4ttkkdjFsFReYdWg,"Soul of Doctor (Theme) [From ""Doctor""]",2021.0,album,Anirudh Ravichander,Niranjana Ramanan,4zCH9qm4R2DADamUHMCa6O,3GB9ulskXfPOQCzw0SNEDx,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
56.0,0t0mHozF8Xsif9w8bemh9D,"So Baby (From ""Doctor"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/07ziSY1M5vTjGnNtW9WNeR'}, 'href': 'https://api.spotify.com/v1/artists/07ziSY1M5vTjGnNtW9WNeR', 'id': '07ziSY1M5vTjGnNtW9WNeR', 'name': 'Ananthakrrishnan', 'type': 'artist', 'uri': 'spotify:artist:07ziSY1M5vTjGnNtW9WNeR'}]",4.210516666666667,False,58.0,28Y5P0FADbgckRg1E5E5Dp,"So Baby (From ""Doctor"")",2021.0,album,Anirudh Ravichander,Ananthakrrishnan,4zCH9qm4R2DADamUHMCa6O,07ziSY1M5vTjGnNtW9WNeR,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
59.0,2cVJDlu9jmkPUeuJxA6v8i,"Master the Blaster (From ""Master"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6WaQm4n7YfvvH7r94yMAeu'}, 'href': 'https://api.spotify.com/v1/artists/6WaQm4n7YfvvH7r94yMAeu', 'id': '6WaQm4n7YfvvH7r94yMAeu', 'name': 'Bjorn Surrao', 'type': 'artist', 'uri': 'spotify:artist:6WaQm4n7YfvvH7r94yMAeu'}]",1.5375,False,57.0,5WJcoXdTMji80ZtFDQgZrL,"Master the Blaster (From ""Master"")",2021.0,album,Anirudh Ravichander,Bjorn Surrao,4zCH9qm4R2DADamUHMCa6O,6WaQm4n7YfvvH7r94yMAeu,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX1i3hvzHpcQV
4.0,0cgwdBXXlPfXJXWf3wMs32,Vaa Vaathi,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5VVN3xZw1i2qihfITZlvCZ'}, 'href': 'https://api.spotify.com/v1/artists/5VVN3xZw1i2qihfITZlvCZ', 'id': '5VVN3xZw1i2qihfITZlvCZ', 'name': 'G. V. Prakash', 'type': 'artist', 'uri': 'spotify:artist:5VVN3xZw1i2qihfITZlvCZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1rdQOMFFtoskDXXUVjiGo9'}, 'href': 'https://api.spotify.com/v1/artists/1rdQOMFFtoskDXXUVjiGo9', 'id': '1rdQOMFFtoskDXXUVjiGo9', 'name': 'Shweta Mohan', 'type': 'artist', 'uri': 'spotify:artist:1rdQOMFFtoskDXXUVjiGo9'}]",3.7563333333333335,False,71.0,5G0ShngTfASzTfVDOSOM5p,Vaathi,2022.0,album,G. V. Prakash,Shweta Mohan,5VVN3xZw1i2qihfITZlvCZ,1rdQOMFFtoskDXXUVjiGo9,0.582,0.504,9.0,-8.423,0.0,0.05,0.355,0.0,0.86,0.428,73.0,5751054.0,filmi,tamil pop,37i9dQZF1DX1i3hvzHpcQV
5.0,1LbBOhicFmu7ktJqIHCELt,"Ranjithame (From ""Varisu"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0fhunuOz2OuOEr3YK5ctSm'}, 'href': 'https://api.spotify.com/v1/artists/0fhunuOz2OuOEr3YK5ctSm', 'id': '0fhunuOz2OuOEr3YK5ctSm', 'name': 'Thalapathy Vijay', 'type': 'artist', 'uri': 'spotify:artist:0fhunuOz2OuOEr3YK5ctSm'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3JGrxsZ6kfzJrfwsxwERhS'}, 'href': 'https://api.spotify.com/v1/artists/3JGrxsZ6kfzJrfwsxwERhS', 'id': '3JGrxsZ6kfzJrfwsxwERhS', 'name': 'M.M.Manasi', 'type': 'artist', 'uri': 'spotify:artist:3JGrxsZ6kfzJrfwsxwERhS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN'}, 'href': 'https://api.spotify.com/v1/artists/2FgHPfRprDaylrSRVf1UlN', 'id': '2FgHPfRprDaylrSRVf1UlN', 'name': 'Thaman S', 'type': 'artist', 'uri': 'spotify:artist:2FgHPfRprDaylrSRVf1UlN'}]",4.784666666666666,False,76.0,6tspDejx5wSiwaF9ujyT7W,"Ranjithame (From ""Varisu"")",2022.0,album,Thalapathy Vijay,"M.M.Manasi, Thaman S",0fhunuOz2OuOEr3YK5ctSm,"3JGrxsZ6kfzJrfwsxwERhS, 2FgHPfRprDaylrSRVf1UlN",0.545,0.98,9.0,-6.464,1.0,0.129,0.666,0.00709,0.0788,0.658,66.0,200279.0,tamil pop,,37i9dQZF1DX1i3hvzHpcQV
41.0,6lpbzOMBOYHRsp6WEMvRvn,"Jolly O Gymkhana (From ""Beast"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0fhunuOz2OuOEr3YK5ctSm'}, 'href': 'https://api.spotify.com/v1/artists/0fhunuOz2OuOEr3YK5ctSm', 'id': '0fhunuOz2OuOEr3YK5ctSm', 'name': 'Thalapathy Vijay', 'type': 'artist', 'uri': 'spotify:artist:0fhunuOz2OuOEr3YK5ctSm'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.4677333333333333,False,61.0,2mtWpU8LaaIDWGA3dtGEUC,"Jolly O Gymkhana (From ""Beast"")",2022.0,album,Thalapathy Vijay,Anirudh Ravichander,0fhunuOz2OuOEr3YK5ctSm,4zCH9qm4R2DADamUHMCa6O,0.652,0.653,2.0,-10.263,1.0,0.213,0.0358,0.0,0.081,0.776,66.0,200279.0,tamil pop,,37i9dQZF1DX1i3hvzHpcQV
8.0,5jmW454u8igkIgEVgvfSOE,Pacha Elai,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy'}, 'href': 'https://api.spotify.com/v1/artists/6AiX12wXdXFoGJ2vk8zBjy', 'id': '6AiX12wXdXFoGJ2vk8zBjy', 'name': 'Yuvan Shankar Raja', 'type': 'artist', 'uri': 'spotify:artist:6AiX12wXdXFoGJ2vk8zBjy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4o0KXeyOSB2BftArHVnsyG'}, 'href': 'https://api.spotify.com/v1/artists/4o0KXeyOSB2BftArHVnsyG', 'id': '4o0KXeyOSB2BftArHVnsyG', 'name': 'Mathichiyam Bala', 'type': 'artist', 'uri': 'spotify:artist:4o0KXeyOSB2BftArHVnsyG'}]",3.514283333333333,False,64.0,4thX43Eb58eteV7DriC6H0,Love Today (Original Motion Picture Soundtrack),2022.0,album,Yuvan Shankar Raja,Mathichiyam Bala,6AiX12wXdXFoGJ2vk8zBjy,4o0KXeyOSB2BftArHVnsyG,0.64,0.715,11.0,-10.911,0.0,0.343,0.473,0.000242,0.313,0.426,79.0,8813352.0,filmi,"kollywood, tamil pop",37i9dQZF1DX1i3hvzHpcQV
